msg_id,msg,user_id,msg_datetime,chat_id,productID,country_code,wait_time,chat_duration,subject,totalMsgsOp,totalMsgsUser,waitFirstClick,customerID,createdDate,msg_wct,body_wct
301041132,I can offer you spins for Naughty or Nice game slot to try out our casino,671,2022-08-21 00:13:28,17416624,17,es,5,672,Account Closure,20,31,93.0,32647965.0,2022-08-21 00:08:55,16,16
301041619,Your account was closed as requested,671,2022-08-21 00:18:26,17416624,17,es,5,672,Account Closure,20,31,93.0,32647965.0,2022-08-21 00:08:55,6,6
301040618,Hi Mary How are you doing today,637,2022-08-21 00:09:16,17416625,30,us,2,1044,Deposit bonus,14,10,2.0,2147786.0,2022-08-21 00:09:04,7,7
301040630,It seems like the bonus was credited,637,2022-08-21 00:09:23,17416625,30,us,2,1044,Deposit bonus,14,10,2.0,2147786.0,2022-08-21 00:09:04,7,7
301040894,Oh sure The game cool bananas is our hottest game tonight It will double your comp points,637,2022-08-21 00:11:00,17416625,30,us,2,1044,Deposit bonus,14,10,2.0,2147786.0,2022-08-21 00:09:04,17,17
301041465,The wager is times the bonus and times the spins my friend,637,2022-08-21 00:16:59,17416625,30,us,2,1044,Deposit bonus,14,10,2.0,2147786.0,2022-08-21 00:09:04,12,12
301042084,Completely understand then that is correct my friend,637,2022-08-21 00:23:18,17416625,30,us,2,1044,Deposit bonus,14,10,2.0,2147786.0,2022-08-21 00:09:04,8,8
301042431,Anytime Have a wonderful evening as well,637,2022-08-21 00:26:28,17416625,30,us,2,1044,Deposit bonus,14,10,2.0,2147786.0,2022-08-21 00:09:04,7,7
301041142,Welcome my friend D,692,2022-08-21 00:13:36,17416627,50,za,3,758,Login issues,16,6,76.0,,2022-08-21 00:09:13,4,4
301041152,I hope you are doing great D,692,2022-08-21 00:13:48,17416627,50,za,3,758,Login issues,16,6,76.0,,2022-08-21 00:09:13,7,7
301041169,Lets check the account,692,2022-08-21 00:13:56,17416627,50,za,3,758,Login issues,16,6,76.0,,2022-08-21 00:09:13,4,4
301040940,For now a deposit is required,441,2022-08-21 00:11:25,17416629,54,au,2,156,Free bonus,18,7,5.0,27859903.0,2022-08-21 00:09:31,6,6
301040953,Would you like a match offer for your next deposit insteaD,441,2022-08-21 00:11:33,17416629,54,au,2,156,Free bonus,18,7,5.0,27859903.0,2022-08-21 00:09:31,11,11
301040946,I am glad to hear that I am well thanks for asking,399,2022-08-21 00:11:30,17416631,35,za,16,171,Cashback,11,6,3.0,31309228.0,2022-08-21 00:09:34,12,12
301041231,Your Welcome Spins for Cash Bandits are on your account,185,2022-08-21 00:14:27,17416633,41,us,6,502,Free bonus,26,8,8.0,,2022-08-21 00:09:39,10,10
301041307,Take care my friend,692,2022-08-21 00:15:09,17416635,25,us,4,317,Deposit bonus,8,5,8.0,4238974.0,2022-08-21 00:09:52,4,4
301041190,Checking the account for that Debra,667,2022-08-21 00:14:05,17416644,32,us,89,508,Deposit bonus,17,11,4.0,2517581.0,2022-08-21 00:11:06,6,6
301041228,Oh that is nice,667,2022-08-21 00:14:25,17416644,32,us,89,508,Deposit bonus,17,11,4.0,2517581.0,2022-08-21 00:11:06,4,4
301041433,I appreciate your time Debra I can get you Free spins,667,2022-08-21 00:16:40,17416644,32,us,89,508,Deposit bonus,17,11,4.0,2517581.0,2022-08-21 00:11:06,11,11
301041452,On the hot game Cool Bananas,667,2022-08-21 00:16:57,17416644,32,us,89,508,Deposit bonus,17,11,4.0,2517581.0,2022-08-21 00:11:06,6,6
301041523,And kindly remember that if you play the hot game you will get double comp points,667,2022-08-21 00:17:24,17416644,32,us,89,508,Deposit bonus,17,11,4.0,2517581.0,2022-08-21 00:11:06,16,16
301041701,Thank you You too,667,2022-08-21 00:19:26,17416644,32,us,89,508,Deposit bonus,17,11,4.0,2517581.0,2022-08-21 00:11:06,4,4
301041411,Were there any other offers you were interested in,441,2022-08-21 00:16:26,17416648,21,us,9,655,Deposit bonus,13,5,5.0,31825695.0,2022-08-21 00:11:40,9,9
301041626,This has been added for you,441,2022-08-21 00:18:36,17416648,21,us,9,655,Deposit bonus,13,5,5.0,31825695.0,2022-08-21 00:11:40,6,6
301041372,What is the balance please,507,2022-08-21 00:16:05,17416653,35,ph,2,1157,Documents,14,4,3.0,31926630.0,2022-08-21 00:13:50,5,5
301041804,I am sorry but I did not understand the last message sent,399,2022-08-21 00:20:05,17416654,54,be,5,591,Free bonus,24,4,2.0,32648042.0,2022-08-21 00:13:54,12,12
301041498,Hi Lisa How are you doing today,637,2022-08-21 00:17:14,17416658,30,us,159,286,Deposit bonus,9,6,1.0,4013132.0,2022-08-21 00:14:25,7,7
301041673,Oh same over here Lisa you are all set my friend,637,2022-08-21 00:19:05,17416658,30,us,159,286,Deposit bonus,9,6,1.0,4013132.0,2022-08-21 00:14:25,11,11
301041407,Hello Amber Welcome D,692,2022-08-21 00:16:24,17416661,31,us,58,425,Deposit bonus,9,11,3.0,3149985.0,2022-08-21 00:15:16,4,4
301041683,Working on it Amber,692,2022-08-21 00:19:10,17416661,31,us,58,425,Deposit bonus,9,11,3.0,3149985.0,2022-08-21 00:15:16,4,4
301041947,I can confirm this account is the only active account with the details provided,399,2022-08-21 00:21:59,17416664,41,us,5,870,Account information,22,9,25.0,32347450.0,2022-08-21 00:16:11,14,14
301042081,Feel free refer to our terms and conditions,399,2022-08-21 00:23:16,17416664,41,us,5,870,Account information,22,9,25.0,32347450.0,2022-08-21 00:16:11,8,8
301041785,Hi Sarah Welcome to support he is off today my friend,637,2022-08-21 00:20:00,17416666,50,us,199,630,Free bonus,14,7,8.0,29864522.0,2022-08-21 00:16:21,11,11
301041798,But I can assist you,637,2022-08-21 00:20:03,17416666,50,us,199,630,Free bonus,14,7,8.0,29864522.0,2022-08-21 00:16:21,5,5
301041912,Completely understand let is check right away,637,2022-08-21 00:21:19,17416666,50,us,199,630,Free bonus,14,7,8.0,29864522.0,2022-08-21 00:16:21,7,7
301042455,My apologies Sarah today we do not have a VIP available we should have one tomorrow,637,2022-08-21 00:26:51,17416666,50,us,199,630,Free bonus,14,7,8.0,29864522.0,2022-08-21 00:16:21,16,16
301041740,I added free spins on Lucha Libre for you D,441,2022-08-21 00:19:41,17416667,54,au,5,341,Free bonus,17,4,44.0,14379818.0,2022-08-21 00:16:52,10,10
300879835,Hey Billy,694,2022-08-20 00:01:19,17407103,32,us,6,605,Free bonus,20,8,18.0,3297127.0,2022-08-20 00:00:45,2,2
300880242,Sure hope you have been enjoying out games,694,2022-08-20 00:05:01,17407103,32,us,6,605,Free bonus,20,8,18.0,3297127.0,2022-08-20 00:00:45,8,8
300880260,Do you have a favorite,694,2022-08-20 00:05:10,17407103,32,us,6,605,Free bonus,20,8,18.0,3297127.0,2022-08-20 00:00:45,5,5
300880437,Ohh I really like those,694,2022-08-20 00:06:50,17407103,32,us,6,605,Free bonus,20,8,18.0,3297127.0,2022-08-20 00:00:45,5,5
300880470,One of my favorite is Cool bananas,694,2022-08-20 00:07:08,17407103,32,us,6,605,Free bonus,20,8,18.0,3297127.0,2022-08-20 00:00:45,7,7
300880535,You should try it it actually double you comp points,694,2022-08-20 00:07:32,17407103,32,us,6,605,Free bonus,20,8,18.0,3297127.0,2022-08-20 00:00:45,10,10
300880895,I will be happy to look into this matter for you,591,2022-08-20 00:10:54,17407109,22,us,102,3720,Free bonus,23,45,107.0,4557726.0,2022-08-20 00:01:25,11,11
300879981,May I ask why you may like your account to be closed,674,2022-08-20 00:02:46,17407111,41,us,8,786,Account Closure,18,10,42.0,19881982.0,2022-08-20 00:01:29,12,12
300880726,I can see that the cashier will reset to have you deposit on the at AM EST In the meantime you may use an alternative deposit method,588,2022-08-20 00:09:29,17407113,59,us,3,834,Deposit assistance inbound,24,15,10.0,32616797.0,2022-08-20 00:01:50,27,27
300880929,I can assist you with some steps,588,2022-08-20 00:11:10,17407113,59,us,3,834,Deposit assistance inbound,24,15,10.0,32616797.0,2022-08-20 00:01:50,7,7
300881345,I do hope that you are able to deposit soon,588,2022-08-20 00:14:24,17407113,59,us,3,834,Deposit assistance inbound,24,15,10.0,32616797.0,2022-08-20 00:01:50,10,10
300881426,Thank you hope you do as well,588,2022-08-20 00:15:23,17407113,59,us,3,834,Deposit assistance inbound,24,15,10.0,32616797.0,2022-08-20 00:01:50,7,7
300880052,Hey Matthew,337,2022-08-20 00:03:21,17407115,42,au,2,291,Cashback,17,8,51.0,21716215.0,2022-08-20 00:02:23,2,2
300880295,I am all good here,337,2022-08-20 00:05:37,17407115,42,au,2,291,Cashback,17,8,51.0,21716215.0,2022-08-20 00:02:23,5,5
300880299,Matthew I am pleased to advise that your cashback has been credited to your account,337,2022-08-20 00:05:39,17407115,42,au,2,291,Cashback,17,8,51.0,21716215.0,2022-08-20 00:02:23,15,15
300880015,Hey,428,2022-08-20 00:03:06,17407116,21,us,4,1149,Documents,21,14,9.0,31763256.0,2022-08-20 00:02:43,1,1
300880165,Let me check on this for you I completely understand,428,2022-08-20 00:04:25,17407116,21,us,4,1149,Documents,21,14,9.0,31763256.0,2022-08-20 00:02:43,10,10
300880236,I really do want for you to be enjoy your winnings for sure,428,2022-08-20 00:04:58,17407116,21,us,4,1149,Documents,21,14,9.0,31763256.0,2022-08-20 00:02:43,13,13
300880332,I am so sorry to hear that I hope that you get one very soon,428,2022-08-20 00:06:07,17407116,21,us,4,1149,Documents,21,14,9.0,31763256.0,2022-08-20 00:02:43,15,15
300881633,If you do not receive a response on this be sure to check back with us,428,2022-08-20 00:17:02,17407116,21,us,4,1149,Documents,21,14,9.0,31763256.0,2022-08-20 00:02:43,16,16
300896714,All set you now have free spins on wheel of chance good luck and enjoy Also today we,693,2022-08-20 02:49:56,17408075,50,us,2,601,Free bonus,13,2,5.0,32633391.0,2022-08-20 02:47:43,18,18
300897564,I can offer you a lucky free bonus and some super hot games to try your luck again How does that sound,503,2022-08-20 02:57:16,17408078,41,us,7,777,Free bonus,23,9,23.0,26697760.0,2022-08-20 02:48:07,22,22
300896764,Are you able to provide me with a coupon code for this offer,674,2022-08-20 02:50:20,17408082,41,us,6,878,Free bonus,17,11,2.0,32131413.0,2022-08-20 02:48:22,13,13
300897788,I was able to redeem this offer to you to enjoy,674,2022-08-20 02:59:22,17408082,41,us,6,878,Free bonus,17,11,2.0,32131413.0,2022-08-20 02:48:22,11,11
300896947,A match offer with no spins has been redeemed as per your request,677,2022-08-20 02:52:10,17408084,54,au,2,200,Deposit bonus,13,7,2.0,11317366.0,2022-08-20 02:49:17,13,13
300897590,Thank you for holding it was much appreciated,503,2022-08-20 02:57:31,17408086,41,us,6,497,Technical problem,21,12,9.0,24721843.0,2022-08-20 02:49:51,8,8
300896906,At the moment what we can offer is a deposit bonus for your next transaction may I redeem it for you,337,2022-08-20 02:51:48,17408090,59,au,8,372,Free bonus,24,5,2.0,31881017.0,2022-08-20 02:50:11,21,21
300897076,How about,337,2022-08-20 02:53:05,17408090,59,au,8,372,Free bonus,24,5,2.0,31881017.0,2022-08-20 02:50:11,2,2
300897094,Minimum,337,2022-08-20 02:53:16,17408090,59,au,8,372,Free bonus,24,5,2.0,31881017.0,2022-08-20 02:50:11,1,1
300896922,You are welcome And Welcome to our Casino and Sportsbook,149,2022-08-20 02:51:56,17408091,17,us,3,295,Deposit bonus,11,5,51.0,32632587.0,2022-08-20 02:50:27,10,10
300896963,Please redeem your code in the Special Offers page for your bonus Coupon Special offers,149,2022-08-20 02:52:20,17408091,17,us,3,295,Deposit bonus,11,5,51.0,32632587.0,2022-08-20 02:50:27,15,15
300896839,Hello Mary Welcome D,692,2022-08-20 02:51:02,17408094,29,us,3,439,Deposit bonus,11,5,10.0,3542392.0,2022-08-20 02:50:42,4,4
300896989,I hope you are having a nice weekend D,692,2022-08-20 02:52:32,17408094,29,us,3,439,Deposit bonus,11,5,10.0,3542392.0,2022-08-20 02:50:42,9,9
300897012,Let me take care of your bonus D,692,2022-08-20 02:52:41,17408094,29,us,3,439,Deposit bonus,11,5,10.0,3542392.0,2022-08-20 02:50:42,8,8
300897649,More than welcome Take care D,692,2022-08-20 02:58:01,17408094,29,us,3,439,Deposit bonus,11,5,10.0,3542392.0,2022-08-20 02:50:42,6,6
300898071,How about I add a match for you to play with,428,2022-08-20 03:02:19,17408095,54,au,3,730,Deposit bonus,16,10,32.0,11705514.0,2022-08-20 02:51:10,11,11
300896942,Hi Chris How are you,671,2022-08-20 02:52:06,17408098,17,us,3,590,Free bonus,14,4,20.0,32632854.0,2022-08-20 02:51:34,5,5
300897520,Sorry there are no free offers available at this time,671,2022-08-20 02:56:47,17408098,17,us,3,590,Free bonus,14,4,20.0,32632854.0,2022-08-20 02:51:34,10,10
300897082,These are the hot games tonight,674,2022-08-20 02:53:10,17408103,41,us,3,63,Account information,12,4,27.0,6142460.0,2022-08-20 02:52:20,6,6
300897251,I see you were speaking to the previous agent about your documents,337,2022-08-20 02:54:37,17408107,35,ca,3,1004,Withdrawal,25,14,29.0,31636643.0,2022-08-20 02:52:44,12,12
300897578,I see you were asked to resend documents your withdrawal is on hold however surely by Monday the relevant department will review your withdrawal,337,2022-08-20 02:57:24,17408107,35,ca,3,1004,Withdrawal,25,14,29.0,31636643.0,2022-08-20 02:52:44,24,24
300897595,Withdrawals are only reviewed on weekends,337,2022-08-20 02:57:36,17408107,35,ca,3,1004,Withdrawal,25,14,29.0,31636643.0,2022-08-20 02:52:44,6,6
300898047,I totally understand and I am so sorry you feel that way,337,2022-08-20 03:02:03,17408107,35,ca,3,1004,Withdrawal,25,14,29.0,31636643.0,2022-08-20 02:52:44,12,12
300898095,Since you played with your deposit only there are no rules,337,2022-08-20 03:02:30,17408107,35,ca,3,1004,Withdrawal,25,14,29.0,31636643.0,2022-08-20 02:52:44,11,11
300898200,Since the security team asked you to send in some documents you will have to allow them to review and wait until an email is sent,337,2022-08-20 03:03:08,17408107,35,ca,3,1004,Withdrawal,25,14,29.0,31636643.0,2022-08-20 02:52:44,26,26
300897218,I am sure a big win is right around the corner here My fingers are crossed for you,503,2022-08-20 02:54:16,17408108,54,au,7,159,Account Closure,15,4,32.0,19982114.0,2022-08-20 02:52:45,18,18
300897837,I do see here that your deposit was not successful,428,2022-08-20 02:59:54,17408110,60,us,5,432,Deposit assistance inbound,18,7,5.0,28478145.0,2022-08-20 02:52:55,10,10
300897870,Would you be able to allow minutes and try again,428,2022-08-20 03:00:06,17408110,60,us,5,432,Deposit assistance inbound,18,7,5.0,28478145.0,2022-08-20 02:52:55,10,10
300897323,No worries May I ask for your full name please,620,2022-08-20 02:55:19,17408112,43,us,4,800,Account information,15,7,5.0,20148046.0,2022-08-20 02:53:25,10,10
300897259,Im always doing great Thanks for asking,677,2022-08-20 02:54:41,17408114,18,us,2,640,Withdrawal,18,10,22.0,31789803.0,2022-08-20 02:53:32,7,7
300897349,I see that your account is verified and you are able to request a payout,677,2022-08-20 02:55:31,17408114,18,us,2,640,Withdrawal,18,10,22.0,31789803.0,2022-08-20 02:53:32,15,15
300897984,I am still connected with you,677,2022-08-20 03:01:19,17408114,18,us,2,640,Withdrawal,18,10,22.0,31789803.0,2022-08-20 02:53:32,6,6
300898080,That decision is left up to the relevant department You will be update via email in full business hours on the status of your request,677,2022-08-20 03:02:23,17408114,18,us,2,640,Withdrawal,18,10,22.0,31789803.0,2022-08-20 02:53:32,25,25
300897462,A comp of has now been added for you,181,2022-08-20 02:56:14,17408116,22,us,3,213,Free bonus,15,9,8.0,4486191.0,2022-08-20 02:53:41,9,9
300897965,Steven at this time I can advise that when you are ready to verify your account you are able to request for your address to be changed at this time,674,2022-08-20 03:01:04,17408122,59,au,2,815,Documents,16,8,12.0,32632967.0,2022-08-20 02:54:23,30,30
300897524,Oh it seems like your last deposit bonus was redeemed but you can claim a nice bonus free spins on your next min deposit,637,2022-08-20 02:56:52,17408123,50,dk,3,324,Account information,7,4,1.0,19220875.0,2022-08-20 02:54:35,24,24
300897390,I can confirm that a comp has been added for you,620,2022-08-20 02:55:41,17408124,38,es,2,184,Free bonus,13,4,21.0,8691334.0,2022-08-20 02:54:38,11,11
300897570,Wheel of chance can be found under reel slots,693,2022-08-20 02:57:20,17408125,50,us,1,181,Account query,16,4,6.0,32633391.0,2022-08-20 02:54:55,9,9
300897636,You are welcome enjoy,693,2022-08-20 02:57:56,17408125,50,us,1,181,Account query,16,4,6.0,32633391.0,2022-08-20 02:54:55,4,4
300897467,I will be happy to look into this for you How are you doing this evening,72,2022-08-20 02:56:15,17408127,44,us,49,320,Free bonus,11,2,,31106515.0,2022-08-20 02:55:04,16,16
300897483,Please provide me with your username and email address to confirm your account details,72,2022-08-20 02:56:25,17408127,44,us,49,320,Free bonus,11,2,,31106515.0,2022-08-20 02:55:04,14,14
300897731,Thank you At the moment only the available offers in the promotions section of your cashier are what is available on your account,72,2022-08-20 02:58:34,17408127,44,us,49,320,Free bonus,11,2,,31106515.0,2022-08-20 02:55:04,23,23
300897752,I see you have several great deposit bonus offers to choose from,72,2022-08-20 02:58:53,17408127,44,us,49,320,Free bonus,11,2,,31106515.0,2022-08-20 02:55:04,12,12
300897907,There are several great deposit options to choose from to make your first deposit to take advantage of your available deposit bonus offers,72,2022-08-20 03:00:24,17408127,44,us,49,320,Free bonus,11,2,,31106515.0,2022-08-20 02:55:04,23,23
300897429,I am so sorry for that happening,337,2022-08-20 02:56:00,17408130,42,us,6,718,Deposit bonus,19,6,30.0,21278815.0,2022-08-20 02:55:11,7,7
300897666,And how are you also,337,2022-08-20 02:58:07,17408130,42,us,6,718,Deposit bonus,19,6,30.0,21278815.0,2022-08-20 02:55:11,5,5
300897754,Is there a specific game you wanted to play,337,2022-08-20 02:58:54,17408130,42,us,6,718,Deposit bonus,19,6,30.0,21278815.0,2022-08-20 02:55:11,9,9
300897959,Once you have free spins you cannot play anything else until you complete the free spins,337,2022-08-20 03:00:55,17408130,42,us,6,718,Deposit bonus,19,6,30.0,21278815.0,2022-08-20 02:55:11,16,16
300897975,Are you aware of the bonus you redeemed on your deposit,337,2022-08-20 03:01:15,17408130,42,us,6,718,Deposit bonus,19,6,30.0,21278815.0,2022-08-20 02:55:11,11,11
300898173,After review I see your deposit was unsuccessful,259,2022-08-20 03:02:59,17408137,35,za,5,866,Deposit assistance inbound,23,16,8.0,18633361.0,2022-08-20 02:56:00,8,8
300897743,I see that you have comp points at this time,674,2022-08-20 02:58:46,17408138,60,ca,4,311,Comp Points,12,8,18.0,32523744.0,2022-08-20 02:56:35,10,10
300897890,You will not be able to redeem this amount at this time The requirement would be comp points in order to redeem,674,2022-08-20 03:00:11,17408138,60,ca,4,311,Comp Points,12,8,18.0,32523744.0,2022-08-20 02:56:35,22,22
300897902,A match has been redeemed as per your request,677,2022-08-20 03:00:20,17408141,60,au,4,344,Deposit bonus,14,7,23.0,20442228.0,2022-08-20 02:57:05,9,9
300898309,May I have your email as well,337,2022-08-20 03:04:07,17408142,60,au,42,799,Login issues,25,9,56.0,27325921.0,2022-08-20 02:57:16,7,7
300897974,I see your account was verified and a confirmation email was sent to you Please check your Junk or Spam folder as well for this,671,2022-08-20 03:01:08,17408143,17,gb,3,332,Documents,13,7,3.0,32554203.0,2022-08-20 02:57:27,25,25
300899027,Thank you for your patience Andrew,259,2022-08-20 03:11:33,17408145,59,au,6,827,Free bonus,21,9,82.0,26573538.0,2022-08-20 02:57:57,6,6
300899035,After review we can offer you a deposit bonus,259,2022-08-20 03:11:44,17408145,59,au,6,827,Free bonus,21,9,82.0,26573538.0,2022-08-20 02:57:57,9,9
300898152,Scott I am pleased to advise that your cashback has been credited to your account,374,2022-08-20 03:02:47,17408149,59,au,0,267,Cashback,16,8,5.0,27343031.0,2022-08-20 02:58:25,15,15
300898954,My apologies was experiencing connection issues on my end,374,2022-08-20 03:10:56,17408154,21,us,0,2148,Deposit assistance inbound,29,9,22.0,32632945.0,2022-08-20 02:59:49,9,9
300900460,Not to worry our Team is currently looking into it,374,2022-08-20 03:24:50,17408154,21,us,0,2148,Deposit assistance inbound,29,9,22.0,32632945.0,2022-08-20 02:59:49,10,10
300900480,We do advise to allow business hours for an update,374,2022-08-20 03:25:00,17408154,21,us,0,2148,Deposit assistance inbound,29,9,22.0,32632945.0,2022-08-20 02:59:49,10,10
300697151,I hope you are doing great,373,2022-08-19 00:06:46,17396660,49,za,213,722,Free bonus,19,10,91.0,32617344.0,2022-08-19 00:00:29,6,6
300697176,Please provide the code you are trying to use,373,2022-08-19 00:06:59,17396660,49,za,213,722,Free bonus,19,10,91.0,32617344.0,2022-08-19 00:00:29,9,9
300697793,I was able to add the code,373,2022-08-19 00:11:32,17396660,49,za,213,722,Free bonus,19,10,91.0,32617344.0,2022-08-19 00:00:29,7,7
300697805,I wish you a great game,373,2022-08-19 00:11:38,17396660,49,za,213,722,Free bonus,19,10,91.0,32617344.0,2022-08-19 00:00:29,6,6
300698297,free spins please great news this has been credited,472,2022-08-19 00:16:12,17396662,42,au,9,1093,Free bonus,22,14,59.0,12695744.0,2022-08-19 00:00:45,9,9
300697745,There are no cashback or free offers available to your account at this time,506,2022-08-19 00:11:16,17396668,18,au,346,760,No contact,23,3,3.0,19227403.0,2022-08-19 00:01:36,14,14
300697789,You may however deposit without a match to claim cashback,506,2022-08-19 00:11:28,17396668,18,au,346,760,No contact,23,3,3.0,19227403.0,2022-08-19 00:01:36,10,10
300697130,What code are you trying to use,499,2022-08-19 00:06:34,17396673,38,us,2,305,Free bonus,22,10,33.0,32617362.0,2022-08-19 00:02:14,7,7
300697357,HI Paul how are you,675,2022-08-19 00:08:15,17396678,54,au,246,1156,Free bonus,24,8,3.0,29790220.0,2022-08-19 00:03:52,5,5
300698432,The wagering requirement would be,641,2022-08-19 00:17:34,17396687,22,us,5,1101,Deposit bonus,14,11,51.0,30173722.0,2022-08-19 00:05:21,5,5
300698922,The booster comes with match up to your deposit of,641,2022-08-19 00:21:11,17396687,22,us,5,1101,Deposit bonus,14,11,51.0,30173722.0,2022-08-19 00:05:21,10,10
300697080,Hello I can certainly assist,640,2022-08-19 00:06:07,17396688,17,us,7,114,Account information,10,3,8.0,,2022-08-19 00:05:33,5,5
300697096,May I ask where are you currently located,640,2022-08-19 00:06:19,17396688,17,us,7,114,Account information,10,3,8.0,,2022-08-19 00:05:33,8,8
300697511,You are all set my friend I credited the cashback available on your account I made sure to add the extra luck,694,2022-08-19 00:09:32,17396690,50,us,7,654,Cashback - Weekly Free,18,5,7.0,8450113.0,2022-08-19 00:05:37,22,22
300697505,We are able to have applied to have some fun,499,2022-08-19 00:09:30,17396691,22,us,4,270,Free bonus,14,8,49.0,27194923.0,2022-08-19 00:05:51,10,10
300697684,Hi can I please have a coupon with spins for a deposit please let me find the best offer for you,675,2022-08-19 00:10:54,17396692,54,au,135,449,Deposit bonus,17,7,9.0,14090106.0,2022-08-19 00:05:54,21,21
300697813,Thank you for your patience how does match free spins on Bubble Bubble sound,675,2022-08-19 00:11:40,17396692,54,au,135,449,Deposit bonus,17,7,9.0,14090106.0,2022-08-19 00:05:54,14,14
300697905,Awesome This has now been added to the account it has no max cashout and times playthrough,675,2022-08-19 00:12:38,17396692,54,au,135,449,Deposit bonus,17,7,9.0,14090106.0,2022-08-19 00:05:54,17,17
300697467,I hope you are doing great my friend in case that you have a code for registration it needs to be redeem through the cashier,692,2022-08-19 00:09:09,17396699,50,de,3,710,Free bonus,17,7,6.0,,2022-08-19 00:07:10,25,25
300697478,Is easy Let me show you how,692,2022-08-19 00:09:16,17396699,50,de,3,710,Free bonus,17,7,6.0,,2022-08-19 00:07:10,7,7
300697930,By the way You can get this HUGE promo Free Spins in your first deposit,692,2022-08-19 00:12:51,17396699,50,de,3,710,Free bonus,17,7,6.0,,2022-08-19 00:07:10,15,15
300697953,Great Thanks,641,2022-08-19 00:13:05,17396700,43,us,6,1154,Free bonus,22,10,53.0,27822471.0,2022-08-19 00:07:35,2,2
300699213,You will be required to make a deposit to claim more free bonuses as it is in our rules to make deposits in between redeeming bonuses,641,2022-08-19 00:23:37,17396700,43,us,6,1154,Free bonus,22,10,53.0,27822471.0,2022-08-19 00:07:35,26,26
300699627,You have not made a deposit after getting your last comp bonus,641,2022-08-19 00:26:49,17396700,43,us,6,1154,Free bonus,22,10,53.0,27822471.0,2022-08-19 00:07:35,12,12
300697733,Locating your account,499,2022-08-19 00:11:09,17396701,43,us,2,342,Login issues,23,11,74.0,27888511.0,2022-08-19 00:07:38,3,3
300697788,What information are you using to log in,499,2022-08-19 00:11:26,17396701,43,us,2,342,Login issues,23,11,74.0,27888511.0,2022-08-19 00:07:38,8,8
300697837,That is the problem,499,2022-08-19 00:11:54,17396701,43,us,2,342,Login issues,23,11,74.0,27888511.0,2022-08-19 00:07:38,4,4
300697863,You can only use your Username or Account number with your password to log in,499,2022-08-19 00:12:13,17396701,43,us,2,342,Login issues,23,11,74.0,27888511.0,2022-08-19 00:07:38,15,15
300697984,Could not find code where did you see the offer,472,2022-08-19 00:13:23,17396711,60,au,4,694,Deposit bonus,18,11,54.0,30910089.0,2022-08-19 00:08:50,10,10
300698503,I ve already deposited though that is correct,472,2022-08-19 00:18:15,17396711,60,au,4,694,Deposit bonus,18,11,54.0,30910089.0,2022-08-19 00:08:50,8,8
300697569,Great Checking the account,667,2022-08-19 00:10:00,17396713,50,vn,3,149,Deposit bonus,15,4,6.0,,2022-08-19 00:09:13,4,4
300697892,My pleasure to check on this for you How are you,499,2022-08-19 00:12:32,17396714,38,us,5,301,Cashback,11,6,161.0,10344854.0,2022-08-19 00:09:25,11,11
300697949,Good news my friend I got you a for your deposit would you like me to apply it,694,2022-08-19 00:13:02,17396721,30,us,6,240,Deposit bonus,18,5,7.0,3732590.0,2022-08-19 00:10:29,18,18
300698086,Also I invite you to try your luck with our hottest game of the hour Cool Bananas you can get amazing winnings and double your comp points,694,2022-08-19 00:14:10,17396721,30,us,6,240,Deposit bonus,18,5,7.0,3732590.0,2022-08-19 00:10:29,27,27
300697899,May I please have the code for the offer you are referring to,373,2022-08-19 00:12:35,17396723,54,au,2,220,Free bonus,20,6,26.0,32357376.0,2022-08-19 00:10:39,13,13
300697929,Hi Welcome to support,637,2022-08-19 00:12:50,17396724,50,us,5,114,No contact,13,4,7.0,,2022-08-19 00:10:56,4,4
300697832,Are you referring to playing for fun or a free bonus,640,2022-08-19 00:11:47,17396725,17,de,2,1150,Free bonus,26,16,16.0,,2022-08-19 00:10:56,11,11
300698724,I do not quite understand,640,2022-08-19 00:19:49,17396725,17,de,2,1150,Free bonus,26,16,16.0,,2022-08-19 00:10:56,5,5
300699178,Are you interested in playing in the Casino or Poker,640,2022-08-19 00:23:08,17396725,17,de,2,1150,Free bonus,26,16,16.0,,2022-08-19 00:10:56,10,10
300699451,We can offer you some Welcome spins in the Casino Red free spins on the game Naughty or Nice The max cash out is and the wagering amount is times,640,2022-08-19 00:25:42,17396725,17,de,2,1150,Free bonus,26,16,16.0,,2022-08-19 00:10:56,30,30
300699722,The spins has been added,640,2022-08-19 00:27:37,17396725,17,de,2,1150,Free bonus,26,16,16.0,,2022-08-19 00:10:56,5,5
300698037,My query is actually what do I need to put in the subject line account verification,472,2022-08-19 00:13:46,17396729,35,za,2,338,Documents,17,8,57.0,24907746.0,2022-08-19 00:11:09,16,16
300698203,Reason I am asking is I am sure I noticed them saying username something and account verification you may include your username as well,472,2022-08-19 00:15:19,17396729,35,za,2,338,Documents,17,8,57.0,24907746.0,2022-08-19 00:11:09,24,24
300698005,I hope you are doing great my friend D,692,2022-08-19 00:13:34,17396732,50,us,8,487,Free bonus,16,9,6.0,32523124.0,2022-08-19 00:11:19,9,9
300698017,Let me check the for you,692,2022-08-19 00:13:38,17396732,50,us,8,487,Free bonus,16,9,6.0,32523124.0,2022-08-19 00:11:19,6,6
